stockID,title,date,content,source,url,id
2317,專拍攝極限GoPro　鴻海2億美元入股,2012-12-26,郭台銘的鴻海版圖再度擴大，購併日本SHARP不成後，郭董把觸角伸向影像領域，他花2億美元入股專門拿來拍攝極限運動的GoPro攝影機公司，鴻海將成為GoPro的供應商，另外，鴻海從60吋銀幕入手，跨入電視領域，市場反應奇佳，但是生產項目越來越多樣化，如何有效管理，成了郭台銘最大的挑戰。,tvbs,https://news.tvbs.com.tw/world/41417,5044
2317,專注「鎖螺絲」32年　它陪鴻海快攻新製造,2019-03-15,【商業周刊】8個螺絲，鬆開、更換、再鎖緊。這看似不起眼的鎖螺絲動作，究竟怎麼變出一個年營收達5億元的高成長企業？,tvbs,https://news.tvbs.com.tw/life/1099167,949
2317,對台採購農產好意變調　郭董怒了！喊告媒體,2019-03-18,"鴻海集團董事長郭台銘昨（17日）宣布將啟動智慧工業和農業雙引擎，深耕投資高雄、協助高雄發大財，其中提到將成立永齡農業銷售平台，首年全台將出貨1,000萬公斤農產品直送鴻海廠區，初期以高雄為主，但遭媒體報導誤解為優先向永齡農場採購，對此鴻海今（18日）發聲明強調，因蘋果日報錯誤報導，網友惡意曲解，已嚴正要求蘋果日報更正，否則將依相關法律程序進行提告。",tvbs,https://news.tvbs.com.tw/politics/1100775,944
2317,對台沒信心？鴻海減資2成　股民憂喜參半,2018-05-22,鴻海減資2成，為市場投下震撼彈，外界揣測是不是因為看到國巨多次瘦身有成，不僅股價飆上1000元，還在1個月內併購兩家公司，不過更多人認為是因為郭董對台灣的未來沒信心，寧願將現金還給股民，然後投資高本益比市場，會有這樣聯想，也是因為宣布減資同一天，大陸證監會核准富士康FII在大陸的IPO案預計24日開放網路抽籤申購。,tvbs,https://news.tvbs.com.tw/politics/924643,1851
2317,小孩若想「錢多事少離家近」　郭台銘：打斷他腿,2018-05-21,鴻海集團董事長郭台銘注重紀律，強人領導的風格讓鴻海躍身世界級大廠，而他不只對員工嚴格，連孩子都別想坐享其成當個只懂享福的富二代。郭董曾在分享創業心情時，說過「如果我的小孩面對工作只想著錢多事少離家近，睡覺睡到自然醒，我隔天就打斷他的腿」。,tvbs,https://news.tvbs.com.tw/politics/923395,1854
2317,小林永久屋動土　馬進場差點跌倒,2009-11-15,「八八水災」災後1百天，馬總統、行政院長吳敦義，還有前行政院長劉兆玄，今天一起來到高雄縣，參加「鴻海慈濟大愛村」動土典禮，希望災民在農曆年前，有新家可以住，鴻海還提出了立即上工計畫，幫助災民；不過因為工地路不平、小石頭多，馬總統一不小心，絆了一跤！,tvbs,https://news.tvbs.com.tw/politics/150582,5342
2317,小館吃麵！不穿名牌　科技老董平民風,2012-10-09,這2天網路上熱烈流傳的「張忠謀搭電聯車」照片，引發討論，沒想到身價數億的科技大老，也有平民化的一面！其實電子老董，作風平民的還真不少，像鴻海董事長郭台銘，前天就被目擊，穿著一身輕便，帶一家三代5口，到信義區散步逛街；宏達電董事長王雪紅，曾是台灣首富，坐飛機卻搭經濟艙，平日也以國產休旅車代步；而台達電創辦人鄭崇華和奇美董事長段行建，也都有親民的一面。,tvbs,https://news.tvbs.com.tw/politics/33320,5061
2317,少康小故事／說不選又選　馬英九花1小時打電話找他致歉,2019-04-17,鴻海董事長郭台銘曾在2014年時說，台灣最不值得做的一個工作就是總統，事隔5年，他宣布參加國民黨總統初選。資深媒體人陳鳳馨用小故事提醒，郭台銘最先要做的事情，就是把其他政治人物的心情安頓好。,tvbs,https://news.tvbs.com.tw/politics/1117520,647
2317,就是挺韓！男星炮打馬英九、郭台銘：見縫插針破壞團結,2019-05-20,資深音樂人劉家昌是個「超級韓粉」，他曾表示「好不容易等到一個韓國瑜」，更為了他將炮口對準其他藍營政治人物。昨天(19日)劉家昌再度砲轟前總統馬英九和鴻海董事長郭台銘，質疑2人掌權發財時「有維護過中華民國嗎？」並稱中華民國的國旗，「是韓國瑜競選時才飄起來的！」,tvbs,https://news.tvbs.com.tw/entertainment/1135254,72
2317,尷尬！　王行芝：張菲不適合結婚,2009-12-08,曾經主持過鴻海尾牙的綜藝大哥張菲，今年確定再度把主持棒子輸給蔡康永，不過菲哥說自己現在已經是鴻海股東，應該要坐在台下吃飯看表演了；而吳宗憲今天也自爆，辭去董座是因不想扛翔昇債務，張菲反倒很樂觀，認為翔昇應該感謝吳宗憲幫他們炒高股價，但在整場訪問中，張菲一度尷尬，因為製作單位邀了他前緋聞女友，也就是五月天冠佑的老婆來上通告，兩人見面暢談，當初無法結為連理的心結也解開了。,tvbs,https://news.tvbs.com.tw/entertainment/153171,5334
